Time (s),Magnetic field x,Magnetic field y,Magnetic field z
1.62E+18,17.48259926,-52.97240067,2.147199869
1.62E+18,17.53139877,-52.98460007,2.02519989
1.62E+18,17.56799889,-53.02119827,1.915399909
1.62E+18,17.55579948,-52.99679947,1.915399909
1.62E+18,17.5802002,-53.00899887,1.903199911
1.62E+18,17.5923996,-53.04559708,1.866599917
1.62E+18,17.5802002,-53.06999969,1.842199922
1.62E+18,17.604599,-53.1065979,1.85439992
1.62E+18,17.5923996,-53.13100052,1.829999924
1.62E+18,17.604599,-53.14319992,1.85439992
1.62E+18,17.604599,-53.0943985,1.829999924
1.62E+18,17.55579948,-53.1187973,1.85439992
1.62E+18,17.51919937,-53.1065979,1.842199922
1.62E+18,17.50699997,-53.1187973,1.829999924
1.62E+18,17.49480057,-53.14319992,1.829999924
1.62E+18,17.50699997,-53.06999969,1.768999934
1.62E+18,17.47039986,-53.02119827,1.781199932
1.62E+18,17.39719963,-53.06999969,1.756799936
1.62E+18,17.38500023,-53.0943985,1.781199932
1.62E+18,17.42160034,-53.05780029,1.585999966
1.62E+18,17.43379974,-53.05780029,1.524999976
1.62E+18,17.43379974,-53.04559708,1.512799978
1.62E+18,17.44599915,-52.97240067,1.415199995
1.62E+18,17.44599915,-53.00899887,1.366400003
1.62E+18,17.43379974,-53.02119827,1.293200016
1.62E+18,17.43379974,-52.94799805,1.256600022
1.62E+18,17.47039986,-52.91139984,1.317600012
1.62E+18,17.43379974,-52.93579865,1.476199985
1.62E+18,17.45820045,-52.92359924,1.537199974
1.62E+18,17.43379974,-52.91139984,1.610399961
1.62E+18,17.44599915,-52.85039902,1.659199953
1.62E+18,17.43379974,-52.82600021,1.744599938
1.62E+18,17.43379974,-52.82600021,1.73239994
1.62E+18,17.40939903,-52.8015976,1.695799947
1.62E+18,17.39719963,-52.8015976,1.646999955
1.62E+18,17.40939903,-52.8015976,1.524999976
1.62E+18,17.28739929,-52.82600021,1.427399993
1.62E+18,17.25079918,-52.82600021,1.342000008
1.62E+18,17.18980026,-52.91139984,1.354200006
1.62E+18,17.17759895,-52.91139984,1.378600001
1.62E+18,17.17759895,-52.97240067,1.524999976
1.62E+18,17.23859978,-53.06999969,1.659199953
1.62E+18,17.21419907,-53.1065979,1.683599949
1.62E+18,17.21419907,-53.13100052,1.744599938
1.62E+18,17.2996006,-53.1187973,1.817799926
1.62E+18,17.33619881,-53.0943985,1.85439992
1.62E+18,17.38500023,-53.0943985,1.85439992
1.62E+18,17.45820045,-53.1187973,1.744599938
1.62E+18,17.48259926,-53.04559708,1.695799947
1.62E+18,17.47039986,-53.00899887,1.585999966
1.62E+18,17.51919937,-52.97240067,1.476199985
1.62E+18,17.5802002,-52.93579865,1.427399993
1.62E+18,17.604599,-52.86259842,1.342000008
1.62E+18,17.64119911,-52.81380081,1.256600022
1.62E+18,17.71439934,-52.8015976,1.195600033
1.62E+18,17.73880005,-52.76499939,1.15899992
1.62E+18,17.78759956,-52.78939819,1.000399947
1.62E+18,17.82419968,-52.75279999,0.963799954
1.62E+18,17.86079979,-52.72839737,0.939399958
1.62E+18,17.86079979,-52.65519714,0.817399979
1.62E+18,17.8973999,-52.66740036,0.6954
1.62E+18,17.97060013,-52.69179916,0.548999965
1.62E+18,17.97060013,-52.61859894,0.341600001
1.62E+18,17.92179871,-52.60639954,0.219599992
1.62E+18,17.94619942,-52.53319931,0.146400005
1.62E+18,17.97060013,-52.55759811,0
1.62E+18,17.95839882,-52.52099991,-0.134199992
1.62E+18,17.97060013,-52.53319931,-0.182999998
1.62E+18,17.97060013,-52.47219849,-0.292800009
1.62E+18,17.97060013,-52.48439789,-0.329400003
1.62E+18,17.94619942,-52.52099991,-0.317200005
1.62E+18,17.95839882,-52.45999908,-0.305000007
1.62E+18,17.8973999,-52.50880051,-0.390399993
1.62E+18,17.92179871,-52.54539871,-0.365999997
1.62E+18,17.8852005,-52.61859894,-0.317200005
1.62E+18,17.86079979,-52.66740036,-0.353799999
1.62E+18,17.84860039,-52.74060059,-0.256199986
1.62E+18,17.83639908,-52.72839737,-0.23179999
1.62E+18,17.83639908,-52.77719879,-0.219599992
1.62E+18,17.81200027,-52.87479782,-0.23179999
1.62E+18,17.81200027,-52.89920044,-0.146400005
1.62E+18,17.75099945,-52.83819962,-0.109799996
1.62E+18,17.77540016,-52.8015976,-0.097599998
1.62E+18,17.76319885,-52.86259842,-0.060999997
1.62E+18,17.72659874,-52.86259842,-0.121999994
1.62E+18,17.71439934,-52.91139984,-0.0854
1.62E+18,17.67779922,-52.92359924,-0.097599998
1.62E+18,17.69000053,-52.91139984,-0.0854
1.62E+18,17.73880005,-52.89920044,-0.048799999
1.62E+18,17.77540016,-52.93579865,-0.073200002
1.62E+18,17.76319885,-52.94799805,-0.134199992
1.62E+18,17.77540016,-52.88699722,-0.134199992
1.62E+18,17.83639908,-52.87479782,-0.134199992
1.62E+18,17.87299919,-52.86259842,-0.207399994
1.62E+18,17.9095993,-52.82600021,-0.256199986
1.62E+18,17.92179871,-52.77719879,-0.292800009
1.62E+18,17.83639908,-52.76499939,-0.341600001
1.62E+18,17.79979897,-52.78939819,-0.414799988
1.62E+18,17.79979897,-52.78939819,-0.365999997
1.62E+18,17.76319885,-52.83819962,-0.390399993
1.62E+18,17.66559982,-52.82600021,-0.40259999
1.62E+18,17.5923996,-52.83819962,-0.378199995
1.62E+18,17.54360008,-52.89920044,-0.378199995
1.62E+18,17.50699997,-52.94799805,-0.40259999
1.62E+18,17.55579948,-52.96019745,-0.426999986
1.62E+18,17.51919937,-52.96019745,-0.439199984
1.62E+18,17.47039986,-52.94799805,-0.512399972
1.62E+18,17.47039986,-52.96019745,-0.46359998
1.62E+18,17.45820045,-53.00899887,-0.378199995
1.62E+18,17.43379974,-52.98460007,-0.353799999
1.62E+18,17.43379974,-52.94799805,-0.353799999
1.62E+18,17.42160034,-52.93579865,-0.414799988
1.62E+18,17.44599915,-52.97240067,-0.46359998
1.62E+18,17.45820045,-52.97240067,-0.475799978
1.62E+18,17.49480057,-53.04559708,-0.548999965
1.62E+18,17.42160034,-53.00899887,-0.756399989
1.62E+18,17.40939903,-52.98460007,-0.951599956
1.62E+18,17.38500023,-52.98460007,-1.110199928
1.62E+18,17.36059952,-53.06999969,-1.207800031
1.62E+18,17.28739929,-53.1065979,-1.378600001
1.62E+18,17.22640038,-53.0943985,-1.488399982
1.62E+18,17.12879944,-53.16759872,-1.634799957
1.62E+18,17.0189991,-53.19199753,-1.73239994
1.62E+18,16.97019958,-53.21640015,-1.805599928
1.62E+18,16.90919876,-53.26519775,-1.903199911
1.62E+18,16.81159973,-53.30179977,-2.000799894
1.62E+18,16.75059891,-53.26519775,-2.086199999
1.62E+18,16.65299988,-53.31399918,-2.171599865
1.62E+18,16.56760025,-53.3871994,-2.244799852
1.62E+18,16.55539894,-53.33839798,-2.256999969
1.62E+18,16.54319954,-53.27739716,-2.256999969
1.62E+18,16.53100014,-53.31399918,-2.220399857
1.62E+18,16.50659943,-53.28960037,-2.220399857
1.62E+18,16.49440002,-53.24079895,-2.13499999
1.62E+18,16.44560051,-53.24079895,-2.073999882
1.62E+18,16.44560051,-53.22859955,-1.939799905
1.62E+18,16.4090004,-53.24079895,-1.829999924
1.62E+18,16.37240028,-53.26519775,-1.805599928
1.62E+18,16.32359886,-53.27739716,-1.683599949
1.62E+18,16.29920006,-53.24079895,-1.610399961
1.62E+18,16.28699875,-53.30179977,-1.476199985
1.62E+18,16.26259995,-53.3628006,-1.342000008
1.62E+18,16.26259995,-53.3871994,-1.256600022
1.62E+18,16.33580017,-53.33839798,-1.073599935
1.62E+18,16.34799957,-53.32619858,-1.036999941
1.62E+18,16.37240028,-53.35059738,-0.92719996
1.62E+18,16.4090004,-53.3871994,-0.939399958
1.62E+18,16.48220062,-53.44820023,-0.902799964
1.62E+18,16.51879883,-53.375,-0.878399968
1.62E+18,16.55539894,-53.375,-0.914999962
1.62E+18,16.61639977,-53.3871994,-0.988200009
1.62E+18,16.60420036,-53.3993988,-1.110199928
1.62E+18,16.62859917,-53.27739716,-1.207800031
1.62E+18,16.70179939,-53.20420074,-1.26880002
1.62E+18,16.7262001,-53.17979813,-1.366400003
1.62E+18,16.73839951,-53.0943985,-1.524999976
1.62E+18,16.71399879,-53.1065979,-1.695799947
1.62E+18,16.77499962,-53.1065979,-1.915399909
1.62E+18,16.75059891,-53.04559708,-2.098399878
1.62E+18,16.79940033,-53.03339767,-2.330199957
1.62E+18,16.83600044,-53.1187973,-2.586400032
1.62E+18,16.86039925,-53.1065979,-2.89139986
1.62E+18,16.84819984,-53.00899887,-3.184200048
1.62E+18,16.90919876,-52.94799805,-3.403800011
1.62E+18,16.9946003,-52.86259842,-3.708799839
1.62E+18,17.04339981,-52.74060059,-3.940599918
1.62E+18,17.10439873,-52.64299774,-4.172399998
1.62E+18,17.11660004,-52.58200073,-4.465199947
1.62E+18,17.14099884,-52.48439789,-4.73360014
1.62E+18,17.11660004,-52.44779968,-5.099599838
1.62E+18,17.16539955,-52.45999908,-5.44119978
1.62E+18,17.12879944,-52.38679886,-5.880399704
1.62E+18,17.04339981,-52.39899826,-6.368400097
1.62E+18,16.92140007,-52.36240005,-6.856400013
1.62E+18,16.82379913,-52.35020065,-7.441999912
1.62E+18,16.70179939,-52.30139923,-7.97879982
1.62E+18,16.54319954,-52.22819901,-8.466799736
1.62E+18,16.39679909,-52.1916008,-8.954799652
1.62E+18,16.21380043,-52.15499878,-9.29640007
1.62E+18,16.03079987,-52.1916008,-9.625800133
1.62E+18,15.8355999,-52.13059998,-9.894199371
1.62E+18,15.65259933,-52.17939758,-10.15040016
1.62E+18,15.43299961,-52.2038002,-10.30900002
1.62E+18,15.23779964,-52.25259781,-10.51639938
1.62E+18,14.98159981,-52.28919983,-10.66279984
1.62E+18,14.72539997,-52.33799744,-10.73600006
1.62E+18,14.43260002,-52.38679886,-10.96780014
1.62E+18,14.15199947,-52.41119766,-11.17519951
1.62E+18,13.83479977,-52.43560028,-11.34599972
1.62E+18,13.5053997,-52.45999908,-11.52899933
1.62E+18,13.21259975,-52.44779968,-11.73639965
1.62E+18,12.9197998,-52.47219849,-11.94379997
1.62E+18,12.63920021,-52.49659729,-12.15119934
1.62E+18,12.38299942,-52.47219849,-12.35859966
1.62E+18,12.11460018,-52.47219849,-12.56599998
1.62E+18,11.8949995,-52.50880051,-12.76119995
1.62E+18,11.69979954,-52.58200073,-12.96859932
1.62E+18,11.52899933,-52.52099991,-13.17599964
1.62E+18,11.3093996,-52.53319931,-13.39559937
1.62E+18,11.07759953,-52.47219849,-13.57859993
1.62E+18,10.93120003,-52.48439789,-13.73719978
1.62E+18,10.78479958,-52.47219849,-13.93239975
1.62E+18,10.66279984,-52.47219849,-14.16419983
1.62E+18,10.44320011,-52.42340088,-14.37160015
1.62E+18,10.36999989,-52.41119766,-14.57899952
1.62E+18,10.2723999,-52.39899826,-14.72539997
1.62E+18,10.2723999,-52.35020065,-14.88399982
1.62E+18,10.2723999,-52.32579803,-15.01819992
1.62E+18,10.26019955,-52.27700043,-15.16459942
1.62E+18,10.17479992,-52.1916008,-15.31099987
1.62E+18,10.16259956,-52.06959915,-15.42079926
1.62E+18,10.22359943,-51.95980072,-15.55499935
1.62E+18,10.17479992,-51.86219788,-15.64039993
1.62E+18,10.19919968,-51.83779907,-15.68919945
1.62E+18,10.19919968,-51.83779907,-15.68919945
1.62E+18,10.22359943,-51.78899765,-15.67700005
1.62E+18,10.22359943,-51.77679825,-15.67700005
1.62E+18,10.28460026,-51.83779907,-15.62819958
1.62E+18,10.32119942,-51.87439728,-15.54279995
1.62E+18,10.34560013,-51.97200012,-15.42079926
1.62E+18,10.36999989,-51.98419952,-15.35979939
1.62E+18,10.39439964,-52.06959915,-15.25
1.62E+18,10.34560013,-52.09399796,-15.15240002
1.62E+18,10.38220024,-52.22819901,-15.07919979
1.62E+18,10.39439964,-52.28919983,-15.04259968
1.62E+18,10.35779953,-52.35020065,-15.00599957
1.62E+18,10.36999989,-52.41119766,-15.00599957
1.62E+18,10.34560013,-52.41119766,-14.92059994
1.62E+18,10.39439964,-52.44779968,-14.83519936
1.62E+18,10.4187994,-52.38679886,-14.88399982
1.62E+18,10.44320011,-52.33799744,-14.94499969
1.62E+18,10.43099976,-52.24039841,-14.99380016
1.62E+18,10.44320011,-52.17939758,-15.04259968
1.62E+18,10.50419998,-52.09399796,-15.01819992
1.62E+18,10.52859974,-52.09399796,-15.04259968
1.62E+18,10.56519985,-52.08179855,-15.12799931
1.62E+18,10.5529995,-52.08179855,-15.17679977
1.62E+18,10.56519985,-52.11840057,-15.22559929
1.62E+18,10.61399937,-52.17939758,-15.2621994
1.62E+18,10.63840008,-52.22819901,-15.27439976
1.62E+18,10.65059948,-52.22819901,-15.28660011
1.62E+18,10.65059948,-52.27700043,-15.29879951
1.62E+18,10.72379971,-52.30139923,-15.25
1.62E+18,10.77260017,-52.26479721,-15.2621994
1.62E+18,10.82139969,-52.27700043,-15.23779964
1.62E+18,10.82139969,-52.27700043,-15.23779964
1.62E+18,10.87020016,-52.1916008,-15.23779964
1.62E+18,10.89459991,-52.17939758,-15.25
1.62E+18,10.89459991,-52.14279938,-15.29879951
1.62E+18,10.88239956,-52.08179855,-15.3842001
1.62E+18,10.88239956,-51.98419952,-15.45739937
1.62E+18,10.89459991,-51.9475975,-15.46959972
1.62E+18,10.83360004,-51.84999847,-15.61599922
1.62E+18,10.87020016,-51.75239944,-15.62819958
1.62E+18,10.83360004,-51.70359802,-15.66479969
1.62E+18,10.79699993,-51.6425972,-15.64039993
1.62E+18,10.87020016,-51.6303978,-15.59159946
1.62E+18,10.89459991,-51.66699982,-15.55499935
1.62E+18,10.89459991,-51.66699982,-15.55499935
1.62E+18,10.8579998,-51.69139862,-15.53059959
1.62E+18,10.90679932,-51.71579742,-15.35979939
1.62E+18,10.87020016,-51.74020004,-15.3842001
1.62E+18,10.8579998,-51.77679825,-15.32319927
1.62E+18,10.89459991,-51.76459885,-15.27439976
1.62E+18,10.89459991,-51.76459885,-15.23779964
1.62E+18,10.89459991,-51.78899765,-15.22559929
1.62E+18,10.93120003,-51.78899765,-15.16459942
1.62E+18,11.00440025,-51.78899765,-15.16459942
1.62E+18,10.97999954,-51.81340027,-15.18900013
1.62E+18,10.9921999,-51.82559967,-15.16459942
1.62E+18,11.05319977,-51.78899765,-15.16459942
1.62E+18,11.07759953,-51.83779907,-15.18900013
1.62E+18,11.01659966,-51.8987999,-15.21339989
1.62E+18,11.01659966,-51.83779907,-15.20119953
1.62E+18,10.97999954,-51.86219788,-15.28660011
1.62E+18,10.93120003,-51.82559967,-15.32319927
1.62E+18,10.9921999,-51.82559967,-15.32319927
1.62E+18,10.97999954,-51.82559967,-15.32319927
1.62E+18,11.00440025,-51.83779907,-15.37199974
1.62E+18,10.97999954,-51.76459885,-15.37199974
1.62E+18,11.02880001,-51.69139862,-15.3842001
1.62E+18,11.05319977,-51.67919922,-15.40859985
1.62E+18,11.06540012,-51.6303978,-15.32319927
1.62E+18,11.11419964,-51.60599899,-15.32319927
1.62E+18,11.12639999,-51.56940079,-15.44519997
1.62E+18,11.26060009,-51.55719757,-15.43299961
1.62E+18,11.28499985,-51.53279877,-15.40859985
1.62E+18,11.34599972,-51.54499817,-15.46959972
1.62E+18,11.38259983,-51.58160019,-15.44519997
1.62E+18,11.40699959,-51.56940079,-15.48180008
1.62E+18,11.46799946,-51.61819839,-15.51839924
1.62E+18,11.45580006,-51.65480042,-15.45739937
1.62E+18,11.49240017,-51.6425972,-15.35979939
1.62E+18,11.46799946,-51.58160019,-15.40859985
1.62E+18,11.46799946,-51.61819839,-15.46959972
1.62E+18,11.48019981,-51.6425972,-15.48180008
1.62E+18,11.4435997,-51.61819839,-15.57940006
1.62E+18,11.46799946,-51.61819839,-15.56719971
1.62E+18,11.43139935,-51.59379959,-15.54279995
1.62E+18,11.48019981,-51.55719757,-15.61599922
1.62E+18,11.46799946,-51.60599899,-15.64039993
1.62E+18,11.45580006,-51.66699982,-15.64039993
1.62E+18,11.41919994,-51.6303978,-15.66479969
1.62E+18,11.43139935,-51.65480042,-15.68919945
1.62E+18,11.51679993,-51.56940079,-15.71360016
1.62E+18,11.51679993,-51.56940079,-15.76239967
1.62E+18,11.51679993,-51.55719757,-15.79899979
1.62E+18,11.50459957,-51.50839996,-15.76239967
1.62E+18,11.55340004,-51.45959854,-15.82339954
1.62E+18,11.5777998,-51.41079712,-15.88439941
1.62E+18,11.63879967,-51.38639832,-15.87220001
1.62E+18,11.62659931,-51.28879929,-15.85999966
1.62E+18,11.55340004,-51.31319809,-15.8355999
1.62E+18,11.5777998,-51.31319809,-15.87220001
1.62E+18,11.65100002,-51.37419891,-15.93319988
1.62E+18,11.66319942,-51.39859772,-16.04299927
1.62E+18,11.62659931,-51.38639832,-16.09179878
1.62E+18,11.66319942,-51.37419891,-16.03079987
1.62E+18,11.67539978,-51.39859772,-16.07959938
1.62E+18,11.72420025,-51.41079712,-16.07959938
1.62E+18,11.74860001,-51.45959854,-16.10400009
1.62E+18,11.73639965,-51.43519974,-16.05520058
1.62E+18,11.72420025,-51.36199951,-16.01860046
1.62E+18,11.72420025,-51.36199951,-15.9698
1.62E+18,11.76079941,-51.34980011,-15.88439941
1.62E+18,11.76079941,-51.38639832,-15.90880013
1.62E+18,11.77299976,-51.38639832,-15.94539928
1.62E+18,11.79739952,-51.38639832,-15.87220001
1.62E+18,11.8828001,-51.32539749,-15.82339954
1.62E+18,11.93159962,-51.31319809,-15.82339954
1.62E+18,11.94379997,-51.33760071,-15.8355999
1.62E+18,11.96819973,-51.36199951,-15.81120014
1.62E+18,11.98040009,-51.37419891,-15.81120014
1.62E+18,11.98040009,-51.38639832,-15.78679943
1.62E+18,11.99259949,-51.38639832,-15.72579956
1.62E+18,12.00479984,-51.42300034,-15.75019932
1.62E+18,12.00479984,-51.48399734,-15.73799992
1.62E+18,11.96819973,-51.53279877,-15.75019932
1.62E+18,11.98040009,-51.55719757,-15.76239967
1.62E+18,11.98040009,-51.55719757,-15.76239967
1.62E+18,11.94379997,-51.59379959,-15.75019932
1.62E+18,11.93159962,-51.55719757,-15.79899979
1.62E+18,11.93159962,-51.56940079,-15.72579956
1.62E+18,11.93159962,-51.58160019,-15.77460003
1.62E+18,11.94379997,-51.53279877,-15.76239967
1.62E+18,11.94379997,-51.53279877,-15.71360016
1.62E+18,11.96819973,-51.48399734,-15.68919945
1.62E+18,12.0291996,-51.49620056,-15.62819958
1.62E+18,12.04139996,-51.49620056,-15.66479969
1.62E+18,12.11460018,-51.49620056,-15.56719971
1.62E+18,12.10239983,-51.54499817,-15.61599922
1.62E+18,12.13899994,-51.55719757,-15.57940006
1.62E+18,12.13899994,-51.61819839,-15.65259933
1.62E+18,12.18779945,-51.59379959,-15.72579956
1.62E+18,12.17560005,-51.60599899,-15.78679943
1.62E+18,12.10239983,-51.55719757,-15.89659977
1.62E+18,12.11460018,-51.53279877,-15.9698
1.62E+18,12.09019947,-51.53279877,-16.10400009
1.62E+18,12.09019947,-51.43519974,-16.1283989
1.62E+18,12.0291996,-51.36199951,-16.17720032
1.62E+18,12.00479984,-51.34980011,-16.16499901
1.62E+18,11.99259949,-51.33760071,-16.11619949
1.62E+18,11.93159962,-51.33760071,-16.09179878
1.62E+18,11.90719986,-51.39859772,-16.05520058
1.62E+18,11.8828001,-51.42300034,-16.01860046
1.62E+18,11.87059975,-51.44739914,-16.00639915
1.62E+18,11.83399963,-51.50839996,-15.9698
1.62E+18,11.83399963,-51.55719757,-15.94539928
1.62E+18,11.79739952,-51.55719757,-15.94539928
1.62E+18,11.74860001,-51.55719757,-15.99419975
1.62E+18,11.79739952,-51.54499817,-15.99419975
1.62E+18,11.82180023,-51.53279877,-16.07959938
1.62E+18,11.85839939,-51.55719757,-16.01860046
1.62E+18,11.83399963,-51.56940079,-16.04299927
1.62E+18,11.85839939,-51.58160019,-16.07959938
1.62E+18,11.85839939,-51.58160019,-16.09179878
1.62E+18,11.84619999,-51.54499817,-16.05520058
1.62E+18,11.91940022,-51.54499817,-16.09179878
1.62E+18,11.94379997,-51.58160019,-16.09179878
1.62E+18,12.0170002,-51.58160019,-16.01860046
1.62E+18,11.94379997,-51.49620056,-16.03079987
1.62E+18,11.94379997,-51.48399734,-16.01860046
1.62E+18,11.96819973,-51.49620056,-15.9819994
1.62E+18,11.96819973,-51.48399734,-15.9819994
1.62E+18,11.99259949,-51.52059937,-15.99419975
1.62E+18,11.99259949,-51.49620056,-15.94539928
1.62E+18,11.94379997,-51.48399734,-15.95759964
1.62E+18,11.87059975,-51.48399734,-15.95759964
1.62E+18,11.91940022,-51.53279877,-15.99419975
1.62E+18,11.93159962,-51.49620056,-16.04299927
1.62E+18,11.90719986,-51.44739914,-16.06739998
1.62E+18,11.8828001,-51.43519974,-16.1406002
1.62E+18,11.8828001,-51.44739914,-16.11619949
1.62E+18,11.83399963,-51.47179794,-16.1406002
1.62E+18,11.84619999,-51.44739914,-16.18939972
1.62E+18,11.84619999,-51.44739914,-16.21380043
1.62E+18,11.80959988,-51.43519974,-16.31139946
1.62E+18,11.74860001,-51.39859772,-16.34799957
1.62E+18,11.77299976,-51.39859772,-16.44560051
1.62E+18,11.74860001,-51.32539749,-16.46999931
1.62E+18,11.76079941,-51.27659988,-16.60420036
1.62E+18,11.72420025,-51.28879929,-16.7262001
1.62E+18,11.71199989,-51.26440048,-16.77499962
1.62E+18,11.68760014,-51.23999786,-16.83600044
1.62E+18,11.72420025,-51.19120026,-16.81159973
1.62E+18,11.77299976,-51.22779846,-16.76280022
1.62E+18,11.76079941,-51.25219727,-16.68959999
1.62E+18,11.77299976,-51.31319809,-16.62859917
1.62E+18,11.74860001,-51.30099869,-16.49440002
1.62E+18,11.78520012,-51.30099869,-16.45779991
1.62E+18,11.78520012,-51.32539749,-16.4211998
1.62E+18,11.82180023,-51.33760071,-16.37240028
1.62E+18,11.80959988,-51.32539749,-16.44560051
1.62E+18,11.85839939,-51.33760071,-16.51879883
1.62E+18,11.85839939,-51.31319809,-16.51879883
1.62E+18,11.91940022,-51.32539749,-16.54319954
1.62E+18,11.96819973,-51.28879929,-16.60420036
1.62E+18,12.0291996,-51.28879929,-16.57979965
1.62E+18,12.0170002,-51.23999786,-16.59199905
1.62E+18,12.0170002,-51.20339966,-16.59199905
1.62E+18,12.04139996,-51.20339966,-16.49440002
1.62E+18,11.99259949,-51.17900085,-16.48220062
1.62E+18,12.00479984,-51.20339966,-16.50659943
1.62E+18,11.96819973,-51.17900085,-16.50659943
1.62E+18,11.90719986,-51.22779846,-16.54319954
1.62E+18,11.84619999,-51.20339966,-16.50659943
1.62E+18,11.82180023,-51.21559906,-16.53100014
1.62E+18,11.79739952,-51.23999786,-16.55539894
