"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.858178240E2,-2.523234859E-2,-2.895301282E-1,1.227420103E-2
5.858277810E2,-9.924665093E-2,-3.376952708E-1,-6.661688536E-2
5.858377370E2,-1.402016580E-1,-3.389798105E-1,-1.650189906E-1
5.858476940E2,-1.476976573E-1,-3.097939789E-1,-2.426589280E-1
5.858576500E2,-1.250555664E-1,-2.919003367E-1,-2.905012369E-1
5.858676070E2,-8.818357438E-2,-3.093669415E-1,-3.217153549E-1
5.858775630E2,-4.125439003E-2,-3.416154385E-1,-3.373455107E-1
5.858875200E2,4.971959628E-3,-3.606445193E-1,-3.411956429E-1
5.858974760E2,4.940114915E-2,-3.769081235E-1,-3.409847915E-1
5.859074330E2,8.548431844E-2,-3.726699650E-1,-3.523500860E-1
5.859173890E2,1.041886210E-1,-3.566918671E-1,-3.730432391E-1
5.859273460E2,9.468539059E-2,-3.347104192E-1,-3.998098671E-1
5.859373020E2,5.557091162E-2,-2.966879010E-1,-4.213364422E-1
5.859472590E2,-2.162587270E-2,-2.624143660E-1,-4.360320270E-1
5.859572150E2,-1.322704256E-1,-2.235212475E-1,-4.593454003E-1
5.859671720E2,-2.678373158E-1,-1.884908229E-1,-4.933688939E-1
5.859771280E2,-4.060308933E-1,-1.781241447E-1,-5.400478244E-1
5.859870850E2,-5.402576923E-1,-1.790093780E-1,-6.023942828E-1
5.859970410E2,-6.514810920E-1,-2.504531741E-1,-6.952852607E-1
5.860069980E2,-7.338122129E-1,-3.561266065E-1,-8.115439415E-1
5.860169540E2,-7.956433892E-1,-3.910173476E-1,-9.146969914E-1
5.860269110E2,-8.595094681E-1,-3.465753198E-1,-9.865027070E-1
5.860368670E2,-9.605613947E-1,-2.810639441E-1,-1.015695095E0
5.860468240E2,-1.092070937E0,-2.620332539E-1,-1.007229209E0
5.860567800E2,-1.210533500E0,-2.552152872E-1,-1.016463041E0
5.860667370E2,-1.267364860E0,-2.091388702E-1,-1.061697960E0
5.860766930E2,-1.234868407E0,-9.238446504E-2,-1.145728469E0
5.860866500E2,-1.097823739E0,1.828132570E-2,-1.247940063E0
5.860966060E2,-8.490539193E-1,8.132091910E-2,-1.356766343E0
5.861065630E2,-5.447230339E-1,9.298449755E-2,-1.455529094E0
5.861165190E2,-2.542478442E-1,9.835472703E-2,-1.543562412E0
5.861264757E2,-2.136451006E-2,7.003280520E-2,-1.635201812E0
5.861364317E2,1.246132180E-1,4.924596101E-2,-1.719637632E0
5.861463887E2,1.582883596E-1,7.403386384E-2,-1.761409402E0
5.861563447E2,1.073888168E-1,1.114007607E-1,-1.780713916E0
5.861663017E2,7.587745786E-4,1.223482192E-1,-1.775842190E0
5.861762577E2,-1.404667646E-1,1.444350779E-1,-1.744302034E0
5.861862147E2,-2.551709414E-1,1.754747629E-1,-1.705696583E0
5.861961707E2,-2.777765691E-1,2.050642967E-1,-1.699625373E0
5.862061277E2,-1.917226762E-1,2.529346347E-1,-1.711901665E0
5.862160837E2,-4.123045132E-3,2.970784903E-1,-1.707369924E0
5.862260407E2,2.530288696E-1,3.432489336E-1,-1.688928127E0
5.862359967E2,5.396652222E-1,3.688930273E-1,-1.656302571E0
5.862459537E2,8.051325679E-1,3.826160431E-1,-1.607437611E0
5.862559097E2,1.016369820E0,3.965418339E-1,-1.540010929E0
5.862658667E2,1.150347352E0,4.152422845E-1,-1.451637387E0
5.862758227E2,1.185481191E0,3.994022608E-1,-1.372163534E0
5.862857797E2,1.140012145E0,3.004519939E-1,-1.313150883E0
5.862957357E2,1.034598470E0,1.111682057E-1,-1.273272991E0
5.863056927E2,9.126709700E-1,-1.242387146E-1,-1.253888369E0
5.863156487E2,7.885571718E-1,-3.256162703E-1,-1.246124268E0
5.863256057E2,6.713421345E-1,-4.774156511E-1,-1.248934627E0
5.863355617E2,5.835726261E-1,-5.857819319E-1,-1.266675234E0
5.863455187E2,5.290777087E-1,-6.515420675E-1,-1.282629728E0
5.863554747E2,5.080746412E-1,-6.635269523E-1,-1.283578753E0
5.863654317E2,5.200021267E-1,-6.293056011E-1,-1.254923105E0
5.863753877E2,5.664824843E-1,-5.544523597E-1,-1.196179748E0
5.863853447E2,6.379140615E-1,-4.485775828E-1,-1.118518591E0
5.863953007E2,7.144646049E-1,-3.381463587E-1,-1.025341392E0
5.864052577E2,7.979317904E-1,-2.567500174E-1,-9.303345084E-1
5.864152137E2,8.897413611E-1,-1.828853786E-1,-8.477805853E-1
5.864251707E2,9.682566524E-1,-1.037492901E-1,-7.864205241E-1
5.864351267E2,1.015123487E0,-1.606355980E-2,-7.772170901E-1
5.864450837E2,1.040120244E0,8.444973081E-2,-7.900183797E-1
5.864550397E2,1.029239655E0,1.723093241E-1,-7.830330729E-1
5.864649967E2,9.921678901E-1,2.366611511E-1,-7.428718209E-1
5.864749527E2,9.430192709E-1,2.712061405E-1,-6.752229333E-1
5.864849097E2,8.864015341E-1,2.564730048E-1,-5.893016458E-1
5.864948657E2,8.245809078E-1,2.292487323E-1,-4.948865771E-1
5.865048227E2,7.651125193E-1,1.916856468E-1,-4.067239761E-1
5.865147787E2,6.928521991E-1,1.751752645E-1,-3.234266639E-1
5.865247357E2,6.190856099E-1,1.693408191E-1,-2.531868517E-1
5.865346917E2,5.414459705E-1,1.739885658E-1,-2.116924524E-1
5.865446487E2,4.542191625E-1,1.955058426E-1,-2.045365423E-1
5.865546047E2,3.721868396E-1,2.321799695E-1,-2.342597544E-1
5.865645617E2,2.918914855E-1,2.340351194E-1,-2.833577991E-1
5.865745177E2,2.170495391E-1,1.981993020E-1,-3.282452822E-1
5.865844747E2,1.567284018E-1,1.574420184E-1,-3.371866047E-1
5.865944307E2,1.078092679E-1,1.332848072E-1,-3.140898943E-1
5.866043877E2,7.587796450E-2,1.124825850E-1,-2.756730020E-1
5.866143437E2,5.895445868E-2,1.122817472E-1,-2.333153784E-1
5.866243007E2,3.454472125E-2,1.444615275E-1,-1.988103986E-1
5.866342567E2,-1.301476173E-2,2.512436807E-1,-1.682427227E-1
5.866442137E2,-1.313328892E-1,4.901379943E-1,-1.074004173E-1
5.866541697E2,-3.482364714E-1,8.005687594E-1,-8.145904168E-3
5.866641267E2,-6.002516747E-1,9.997537732E-1,7.487973571E-2
5.866740827E2,-7.897047997E-1,9.757335782E-1,9.872536361E-2
5.866840397E2,-8.431895375E-1,7.354066968E-1,6.306456774E-2
5.866939957E2,-7.312412858E-1,3.505981266E-1,-1.615882292E-2
5.867039527E2,-4.672317505E-1,-1.565532088E-1,-1.185065061E-1
5.867139087E2,-1.260557920E-1,-6.277229786E-1,-2.027585208E-1
5.867238657E2,1.854536235E-1,-9.452037215E-1,-2.307496816E-1
5.867338217E2,3.875146508E-1,-9.860562086E-1,-2.270137668E-1
5.867437787E2,4.696406722E-1,-8.130614758E-1,-2.050927579E-1
5.867537347E2,4.701198936E-1,-5.343303680E-1,-1.775679439E-1
5.867636917E2,4.273971915E-1,-2.449054867E-1,-1.695763320E-1
5.867736477E2,3.993141949E-1,-3.400842473E-2,-1.819313467E-1
5.867836047E2,4.159991741E-1,6.848919392E-2,-2.027692497E-1
5.867935607E2,4.507117867E-1,1.028261557E-1,-2.078375220E-1
5.868035177E2,4.648172259E-1,1.187728941E-1,-1.858749539E-1
5.868134737E2,4.268018305E-1,9.435494989E-2,-1.460689753E-1
5.868234307E2,3.339824378E-1,3.410279378E-2,-9.160546213E-2
5.868333867E2,1.785567850E-1,-4.656025395E-2,-1.207677834E-2
5.868433437E2,-1.378337387E-2,-1.468463838E-1,8.754941076E-2
5.868532997E2,-2.094392627E-1,-2.547686696E-1,1.900454462E-1
5.868632567E2,-3.904061317E-1,-3.592918813E-1,2.692712843E-1
5.868732127E2,-5.444801450E-1,-4.189423621E-1,3.209567070E-1
5.868831697E2,-6.688691974E-1,-4.657673836E-1,3.316226602E-1
5.868931257E2,-7.709347010E-1,-5.416886806E-1,2.934303284E-1
5.869030827E2,-8.399896622E-1,-6.025360227E-1,2.137967497E-1
5.869130387E2,-8.574730158E-1,-6.008114815E-1,1.129896045E-1
5.869229957E2,-8.179956079E-1,-5.381619930E-1,2.102878876E-2
5.869329517E2,-7.231781483E-1,-4.223819077E-1,-4.391616583E-2
5.869429087E2,-5.754911900E-1,-2.812226713E-1,-8.485774696E-2
5.869528647E2,-3.816083968E-1,-1.289840341E-1,-1.005183533E-1
5.869628217E2,-1.693227738E-1,-1.139455568E-2,-9.360665083E-2
5.869727777E2,2.999071777E-2,4.393935949E-2,-5.943651870E-2
5.869827347E2,1.871055067E-1,3.154793754E-2,7.160310633E-4
5.869926907E2,2.900225520E-1,-2.590604499E-2,7.347419113E-2
5.870026477E2,3.366965652E-1,-1.236557811E-1,1.503399462E-1
5.870126037E2,3.201594353E-1,-2.165192068E-1,2.191766948E-1
5.870225607E2,2.473800480E-1,-2.708378434E-1,2.527469099E-1
5.870325177E2,1.583607942E-1,-3.212662339E-1,2.577743828E-1
5.870424737E2,6.205583364E-2,-3.801532388E-1,2.831079662E-1
5.870524307E2,-4.898782074E-2,-4.610760212E-1,3.375803828E-1
5.870623867E2,-1.631271839E-1,-5.730813742E-1,4.243283272E-1
5.870723437E2,-2.858923376E-1,-6.890985966E-1,5.326487422E-1
5.870822997E2,-3.819307089E-1,-7.798290253E-1,6.416841745E-1
5.870922567E2,-4.375137687E-1,-8.254372478E-1,7.254065871E-1
5.871022127E2,-4.724525809E-1,-8.061671257E-1,7.639723420E-1
5.871121697E2,-4.972119927E-1,-7.090438604E-1,7.627393007E-1
5.871221257E2,-5.102460384E-1,-5.688020587E-1,7.263571024E-1
5.871320829E2,-5.062036514E-1,-4.064180255E-1,6.598770618E-1
5.871420389E2,-4.862188399E-1,-2.561680675E-1,5.723570585E-1
5.871519959E2,-4.457080364E-1,-1.685006171E-1,4.863607883E-1
5.871619519E2,-3.971521854E-1,-1.796654016E-1,4.410031736E-1
5.871719089E2,-3.637333512E-1,-2.104886025E-1,4.270626009E-1
5.871818649E2,-4.106917977E-1,-1.089382768E-1,4.688425362E-1
5.871918219E2,-6.046038866E-1,1.291472465E-1,5.886854529E-1
5.872017779E2,-9.585049748E-1,4.367141128E-1,7.609446049E-1
5.872117349E2,-1.379088998E0,6.532507539E-1,9.075025916E-1
5.872216909E2,-1.685785532E0,7.480592728E-1,9.403955340E-1
5.872316479E2,-1.763442278E0,6.826933026E-1,8.386061192E-1
5.872416039E2,-1.592500329E0,4.447603524E-1,6.505784392E-1
5.872515609E2,-1.218998194E0,9.928949922E-2,3.976978064E-1
5.872615169E2,-6.984889507E-1,-2.684317827E-1,1.148517132E-1
5.872714739E2,-1.420191079E-1,-5.552769899E-1,-1.145770550E-1
5.872814299E2,2.930151522E-1,-6.092273593E-1,-1.948244870E-1
5.872913869E2,4.355102777E-1,-4.187217355E-1,-1.413365155E-1
5.873013429E2,2.807747722E-1,-6.422385573E-2,-5.460774899E-2
5.873112999E2,-4.490286112E-2,2.245305926E-1,-1.514339913E-2
5.873212559E2,-3.538580537E-1,3.817316890E-1,-3.736375272E-2
5.873312129E2,-5.422055125E-1,4.835949838E-1,-4.133873060E-2
5.873411689E2,-5.795355439E-1,5.572507977E-1,1.933500357E-2
5.873511259E2,-4.613145292E-1,5.424087644E-1,1.454717666E-1
5.873610819E2,-2.683237791E-1,4.271377921E-1,2.716691196E-1
5.873710389E2,-7.546414435E-2,3.031910956E-1,3.744606078E-1
5.873809949E2,5.867687985E-2,2.334088534E-1,4.639286995E-1
5.873909519E2,1.442023814E-1,1.969273984E-1,5.454691648E-1
5.874009079E2,1.934311837E-1,1.519974768E-1,6.108484268E-1
5.874108649E2,2.382046431E-1,9.389999509E-2,6.618614793E-1
5.874208209E2,2.904926240E-1,7.091584802E-2,6.927376390E-1
5.874307779E2,3.412182033E-1,1.139304042E-1,7.401735783E-1
5.874407339E2,3.687829971E-1,2.093352079E-1,7.934346795E-1
5.874506909E2,3.689777851E-1,3.257434368E-1,8.389899731E-1
5.874606469E2,3.339684010E-1,4.331926703E-1,8.857505322E-1
5.874706039E2,2.718378603E-1,4.988938570E-1,9.440838695E-1
5.874805599E2,1.986006796E-1,5.365552306E-1,1.021682858E0
5.874905169E2,1.443873644E-1,5.377457142E-1,1.097384453E0
5.875004739E2,1.258253902E-1,5.129466057E-1,1.169697285E0
5.875104299E2,1.343938410E-1,4.949739575E-1,1.241507411E0
5.875203869E2,1.430195421E-1,4.799158871E-1,1.308775902E0
5.875303429E2,1.379248351E-1,4.675601721E-1,1.375996947E0
5.875402999E2,1.135028377E-1,4.658451080E-1,1.443647385E0
5.875502559E2,6.577811390E-2,4.772021770E-1,1.501314402E0
5.875602129E2,-4.332795739E-3,5.023285747E-1,1.561786294E0
5.875701689E2,-8.264316618E-2,5.345388055E-1,1.634150743E0
5.875801259E2,-1.607520878E-1,5.959435701E-1,1.718327165E0
5.875900819E2,-2.587911785E-1,6.955020428E-1,1.824391484E0
5.876000389E2,-3.695930541E-1,7.983698249E-1,1.931044459E0
5.876099949E2,-4.797877073E-1,8.996386528E-1,2.013683081E0
5.876199519E2,-5.864414573E-1,1.002165318E0,2.066762209E0
5.876299079E2,-6.947528124E-1,1.100145459E0,2.101094007E0
5.876398649E2,-7.990099788E-1,1.173785210E0,2.136892080E0
5.876498209E2,-9.078998566E-1,1.197029591E0,2.180139303E0
5.876597779E2,-1.015382886E0,1.143560290E0,2.229938745E0
5.876697339E2,-1.085959792E0,1.025570035E0,2.262941837E0
5.876796909E2,-1.074174166E0,8.566308618E-1,2.271591902E0
5.876896469E2,-9.656010866E-1,6.799733639E-1,2.236219883E0
5.876996039E2,-7.866134644E-1,5.472931266E-1,2.168535233E0
5.877095599E2,-6.484966874E-1,5.481414795E-1,2.110456944E0
5.877195169E2,-6.676629186E-1,6.664659381E-1,2.084302902E0
5.877294729E2,-8.745628595E-1,8.122245669E-1,2.109725237E0
5.877394299E2,-1.256678820E0,9.149560332E-1,2.197374821E0
5.877493859E2,-1.710998893E0,8.136082888E-1,2.340721369E0
5.877593429E2,-2.087324619E0,4.471559823E-1,2.508139610E0
5.877692989E2,-2.276246786E0,-6.528636813E-2,2.641800165E0
5.877792559E2,-2.244193077E0,-6.491919160E-1,2.687178612E0
5.877892119E2,-2.075398922E0,-1.078929186E0,2.610265732E0
5.877991689E2,-1.839083791E0,-1.273321509E0,2.439920425E0
5.878091249E2,-1.645721316E0,-1.128070951E0,2.217334270E0
5.878190819E2,-1.516073227E0,-8.462243080E-1,1.984079242E0
5.878290379E2,-1.388697386E0,-5.004339814E-1,1.792894363E0
5.878389949E2,-1.200194836E0,-1.697634012E-1,1.646650791E0
5.878489509E2,-9.555404782E-1,1.655553430E-1,1.525519848E0
5.878589079E2,-6.993232965E-1,4.700377285E-1,1.401789188E0
5.878688639E2,-4.622999430E-1,6.899677515E-1,1.265997291E0
5.878788209E2,-2.855587304E-1,7.975964546E-1,1.128060460E0
5.878887779E2,-1.972843260E-1,8.284913898E-1,9.878435731E-1
5.878987339E2,-1.986193657E-1,8.476853371E-1,8.658630848E-1
5.879086909E2,-2.472159863E-1,8.457053900E-1,7.912894487E-1
5.879186469E2,-3.208502531E-1,8.579340577E-1,7.659899592E-1
5.879286039E2,-4.242988229E-1,8.964720368E-1,7.900599241E-1
5.879385599E2,-5.536259413E-1,9.330641031E-1,8.433881402E-1
5.879485169E2,-6.988722682E-1,9.499670863E-1,8.865202665E-1
5.879584729E2,-8.241982460E-1,9.500080943E-1,8.949046731E-1
5.879684299E2,-9.267812967E-1,9.546850920E-1,8.938541412E-1
5.879783859E2,-1.011459112E0,9.735131264E-1,8.977003098E-1
5.879883429E2,-1.069209099E0,9.644069672E-1,9.014322162E-1
5.879982989E2,-1.106858850E0,9.096065760E-1,9.105628729E-1
5.880082559E2,-1.144602299E0,8.186387420E-1,9.311200380E-1
5.880182119E2,-1.202207565E0,6.806055307E-1,9.703183174E-1
5.880281689E2,-1.257295370E0,5.187272429E-1,1.015339494E0
5.880381249E2,-1.303150535E0,3.594888449E-1,1.062494755E0
5.880480819E2,-1.326447129E0,2.423036993E-1,1.103464007E0
5.880580379E2,-1.334573746E0,1.895560324E-1,1.120113254E0
5.880679949E2,-1.337167025E0,2.093054950E-1,1.115146518E0
5.880779509E2,-1.343165517E0,2.888884842E-1,1.090462446E0
5.880879079E2,-1.339492321E0,3.991723955E-1,1.039575815E0
5.880978639E2,-1.312518716E0,5.144965649E-1,9.898498058E-1
5.881078209E2,-1.255121231E0,5.692030787E-1,9.439458847E-1
5.881177769E2,-1.158034086E0,5.635651946E-1,8.809802532E-1
5.881277337E2,-1.026324034E0,5.377742052E-1,8.117450476E-1
5.881376907E2,-8.945766687E-1,5.858522058E-1,7.354627848E-1
5.881476467E2,-8.368196487E-1,7.644006610E-1,6.955081820E-1
5.881576027E2,-9.078975916E-1,1.023707628E0,7.129181027E-1
5.881675597E2,-1.123360634E0,1.232235551E0,7.631752491E-1
5.881775167E2,-1.435649037E0,1.249983668E0,7.922812104E-1
5.881874727E2,-1.793628573E0,1.012725711E0,8.105751276E-1
5.881974297E2,-2.101958036E0,6.337316036E-1,8.050701618E-1
5.882073857E2,-2.250848532E0,2.001837641E-1,7.399641275E-1
5.882173427E2,-2.176549673E0,-2.141772062E-1,6.201400161E-1
5.882272987E2,-1.942493081E0,-4.925583601E-1,4.464363754E-1
5.882372557E2,-1.640222192E0,-5.444037318E-1,2.594864666E-1
5.882472117E2,-1.334084034E0,-4.274318814E-1,1.074739173E-1
5.882571687E2,-1.056882739E0,-2.246705294E-1,4.970441572E-3
5.882671247E2,-8.170866370E-1,-4.256024212E-2,-2.766709402E-2
5.882770817E2,-5.797869563E-1,8.981883526E-2,1.085100323E-2
5.882870377E2,-3.140175641E-1,1.997500807E-1,8.762396872E-2
5.882969947E2,-2.424751222E-2,2.904493511E-1,1.820237041E-1
5.883069507E2,2.489870936E-1,3.554096222E-1,2.577235997E-1
5.883169077E2,4.671654999E-1,3.517075777E-1,3.021216989E-1
5.883268637E2,6.069228053E-1,2.819065154E-1,3.171274364E-1
5.883368207E2,6.670598984E-1,1.995799392E-1,3.184331954E-1
5.883467767E2,6.824951768E-1,1.335940808E-1,3.336075246E-1
5.883567337E2,6.808413863E-1,8.360388875E-2,3.622447848E-1
5.883666897E2,6.816594005E-1,3.636995330E-2,3.868212402E-1
5.883766467E2,6.944047809E-1,-4.902651068E-3,4.079875052E-1
5.883866027E2,7.115688324E-1,-4.967654869E-2,4.403632283E-1
5.883965597E2,7.450394034E-1,-1.301458329E-1,4.876540601E-1
5.884065157E2,7.888145447E-1,-2.204745263E-1,5.528641343E-1
5.884164727E2,8.134388924E-1,-3.168527186E-1,6.677174568E-1
5.884264297E2,8.324211836E-1,-4.058078825E-1,7.926722169E-1
5.884363857E2,8.304973245E-1,-4.772256017E-1,9.266315699E-1
5.884463427E2,7.992792130E-1,-5.083533525E-1,1.059826612E0
5.884562987E2,7.506677508E-1,-5.173875690E-1,1.160829544E0
5.884662557E2,7.145646811E-1,-5.286336541E-1,1.209786892E0
5.884762117E2,7.018368840E-1,-5.059400797E-1,1.227356195E0
5.884861687E2,7.319705486E-1,-4.507431388E-1,1.205325723E0
5.884961247E2,8.069406748E-1,-3.904584944E-1,1.145753264E0
5.885060817E2,9.002287388E-1,-3.409307003E-1,1.071399689E0
5.885160377E2,9.890328646E-1,-3.014813066E-1,9.881934524E-1
5.885259947E2,1.058497190E0,-2.928170860E-1,9.142906666E-1
5.885359507E2,1.102831960E0,-2.770748734E-1,8.484885097E-1
5.885459077E2,1.113257170E0,-2.649808824E-1,7.959165573E-1
5.885558637E2,1.125517249E0,-2.586372197E-1,7.651373744E-1
5.885658207E2,1.121935606E0,-2.464448214E-1,7.523301840E-1
5.885757767E2,1.105561972E0,-2.462922037E-1,7.495096326E-1
5.885857337E2,1.071112037E0,-2.564442754E-1,7.614763975E-1
5.885956897E2,1.019586444E0,-2.710786164E-1,7.735969424E-1
5.886056467E2,9.513219595E-1,-3.018229604E-1,7.770579457E-1
5.886156027E2,8.546641469E-1,-3.688227832E-1,7.688876390E-1
5.886255597E2,7.459853888E-1,-4.674458802E-1,7.519502640E-1
5.886355167E2,6.364615560E-1,-5.777444839E-1,7.258377075E-1
5.886454727E2,5.279393196E-1,-6.992622614E-1,7.100570798E-1
5.886554297E2,3.957834244E-1,-8.806989193E-1,6.896607280E-1
5.886653857E2,2.003039569E-1,-1.144143581E0,6.684724689E-1
5.886753427E2,-9.703183919E-2,-1.492638707E0,6.669030786E-1
5.886852987E2,-4.853657484E-1,-1.884021759E0,6.734708548E-1
5.886952557E2,-8.885603547E-1,-2.216050863E0,6.769891381E-1
5.887052117E2,-1.187600851E0,-2.441507101E0,6.822320819E-1
5.887151687E2,-1.299628019E0,-2.479912996E0,6.879067421E-1
5.887251247E2,-1.181440473E0,-2.278106928E0,6.777140498E-1
5.887350817E2,-8.577036262E-1,-1.941875458E0,6.531871557E-1
5.887450377E2,-4.137378335E-1,-1.560043693E0,5.868909359E-1
5.887549947E2,4.144647717E-2,-1.160007834E0,4.876469076E-1
5.887649507E2,3.916374445E-1,-7.846685052E-1,3.903915882E-1
5.887749077E2,5.658580065E-1,-4.305794239E-1,3.075180054E-1
5.887848637E2,5.156097412E-1,-1.539639533E-1,2.227160484E-1
5.887948207E2,2.457175553E-1,1.748796180E-2,1.233636215E-1
5.888047767E2,-1.588155478E-1,1.145858318E-1,2.854599990E-2
5.888147337E2,-5.498325825E-1,1.775578707E-1,-4.075610638E-2
5.888246897E2,-8.149821162E-1,1.631784588E-1,-8.494294435E-2
5.888346467E2,-9.084178209E-1,1.029563993E-1,-9.276997298E-2
5.888446037E2,-8.375909328E-1,7.890062407E-3,-6.216213852E-2
5.888545597E2,-6.836058497E-1,-1.277945340E-1,-1.250643656E-2
5.888645167E2,-5.511597991E-1,-3.644778728E-1,1.298320666E-2
5.888744727E2,-5.829374194E-1,-6.846646667E-1,-2.071909141E-3
5.888844297E2,-8.483607173E-1,-1.034530640E0,3.728371486E-2
5.888943857E2,-1.268867493E0,-1.479398131E0,2.253188640E-1
5.889043427E2,-1.682170153E0,-2.081855774E0,6.345267296E-1
5.889142987E2,-1.996372342E0,-2.763613224E0,1.175766230E0
5.889242557E2,-2.140580177E0,-3.322079659E0,1.628404021E0
5.889342117E2,-2.097752333E0,-3.647943020E0,1.732943535E0
5.889441687E2,-1.836287737E0,-3.507772923E0,1.414233565E0
5.889541247E2,-1.453566194E0,-2.993140936E0,8.497059941E-1
5.889640817E2,-1.027077675E0,-2.261172771E0,2.075266689E-1
5.889740377E2,-6.170215011E-1,-1.574396014E0,-3.030875921E-1
5.889839947E2,-3.516907394E-1,-1.116043806E0,-5.402955413E-1
5.889939507E2,-2.388552725E-1,-1.008996248E0,-5.698171854E-1
5.890039077E2,-2.145789415E-1,-1.162751198E0,-5.026006699E-1
5.890138637E2,-2.431053817E-1,-1.399040461E0,-4.630610347E-1
5.890238207E2,-2.868009210E-1,-1.628607035E0,-4.960344732E-1
5.890337767E2,-3.480437994E-1,-1.784571886E0,-5.860319734E-1
5.890437337E2,-4.154341221E-1,-1.857563138E0,-6.972717047E-1
5.890536907E2,-4.764250219E-1,-1.869020820E0,-8.306704760E-1
5.890636467E2,-5.165393353E-1,-1.784836054E0,-9.731326699E-1
5.890736037E2,-5.493702292E-1,-1.587308407E0,-1.115174532E0
5.890835597E2,-5.902827978E-1,-1.321351528E0,-1.251317859E0
5.890935167E2,-6.370577812E-1,-1.058171868E0,-1.378668308E0
5.891034727E2,-6.592900157E-1,-8.090999722E-1,-1.466902494E0
5.891134297E2,-6.293659806E-1,-5.855345130E-1,-1.511878252E0
5.891233857E2,-5.125986338E-1,-4.018715918E-1,-1.536806941E0
5.891333420E2,-3.184920549E-1,-2.887509167E-1,-1.537226439E0
5.891432980E2,-8.035169542E-2,-2.175553143E-1,-1.538608789E0
5.891532550E2,1.776228547E-1,-1.602992117E-1,-1.584619403E0
5.891632110E2,4.205953777E-1,-1.126529947E-1,-1.670087099E0
5.891731680E2,6.235090494E-1,-6.295494735E-2,-1.775244594E0
5.891831240E2,7.680657506E-1,-1.596097834E-2,-1.863946915E0
5.891930810E2,8.259782791E-1,4.260725901E-2,-1.915835142E0
5.892030370E2,8.050303459E-1,1.154509857E-1,-1.924208403E0
5.892129940E2,7.654413581E-1,1.798925549E-1,-1.924968243E0
5.892229500E2,7.412620783E-1,2.191335857E-1,-1.958515167E0
5.892329070E2,7.317867875E-1,2.778014243E-1,-1.998439670E0
5.892428630E2,7.360064983E-1,3.646065593E-1,-2.018993378E0
5.892528200E2,7.428801060E-1,4.473307133E-1,-2.004404545E0
5.892627770E2,7.605417967E-1,5.076903105E-1,-1.958781123E0
5.892727330E2,7.574040890E-1,5.636448860E-1,-1.886111975E0
5.892826900E2,7.109246850E-1,6.261869669E-1,-1.783351064E0
5.892926460E2,6.170378327E-1,7.011166215E-1,-1.659560084E0
5.893026030E2,4.973196387E-1,7.558912039E-1,-1.549299955E0
5.893125590E2,3.664599061E-1,7.781544328E-1,-1.462514162E0
5.893225160E2,2.426646948E-1,7.850900888E-1,-1.394277096E0
5.893324720E2,1.277402490E-1,7.669337392E-1,-1.344375253E0
5.893424290E2,3.428452462E-2,7.342091203E-1,-1.315760136E0
5.893523850E2,-2.785874344E-2,6.574019790E-1,-1.289463282E0
5.893623420E2,-8.130317926E-2,6.429478526E-1,-1.266137242E0
5.893722980E2,-1.348742545E-1,6.181948781E-1,-1.257116795E0
5.893822550E2,-1.484425217E-1,5.983718634E-1,-1.260363698E0
5.893922110E2,-1.528599113E-1,6.395664215E-1,-1.258091450E0
5.894021680E2,-1.457913220E-1,7.287956476E-1,-1.248023629E0
5.894121240E2,-1.122458801E-1,8.075876832E-1,-1.240523696E0
5.894220810E2,-7.320377231E-2,8.897503018E-1,-1.259199023E0
5.894320380E2,-3.751981258E-2,9.716065526E-1,-1.296777725E0
5.894419940E2,-7.422287017E-4,1.027888775E0,-1.326732516E0
