"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.204244199E2,-1.456920319E0,1.690434723E0,8.878786469E0
4.204343769E2,-1.242566071E0,1.818268890E0,8.858279114E0
4.204443339E2,-9.056167603E-1,1.433718567E0,9.501940613E0
4.204542909E2,-6.735992432E-1,9.012757874E-1,1.043614792E1
4.204642469E2,-5.108876038E-1,4.945715332E-1,1.125614273E1
4.204742039E2,4.659809875E-1,-1.615141296E-1,1.096365097E1
4.204841609E2,7.845185852E-1,-1.088237000E0,1.060200302E1
4.204941169E2,1.152752838E0,-7.438032532E-1,1.169338348E1
4.205040739E2,1.625020752E0,-7.304809570E-1,1.175370804E1
4.205140309E2,1.151705017E0,-6.735992432E-1,1.221759338E1
4.205239879E2,1.328188019E0,-5.379812622E-1,1.252535339E1
4.205339439E2,1.917362823E0,-7.312294006E-1,1.229034210E1
4.205439009E2,1.593735809E0,-4.396357727E-1,1.211326035E1
4.205538579E2,-9.523196411E-1,-1.087638245E0,1.353455475E1
4.205638149E2,-1.694925385E0,-1.752256165E0,1.350835922E1
4.205737709E2,-1.638043671E0,6.903643799E-1,1.167841461E1
4.205837279E2,-1.635798340E0,2.634820862E0,1.219454132E1
4.205936849E2,-1.585053864E0,2.650089111E0,1.382345398E1
4.206036419E2,-1.035546570E0,1.210382996E0,1.473430984E1
4.206135979E2,3.436853027E-1,-3.417393494E-1,1.463042587E1
4.206235549E2,2.110012207E0,-1.899998932E0,1.370370300E1
4.206335119E2,3.428620148E0,-2.744842072E0,1.189097260E1
4.206434689E2,3.281476135E0,-2.226320343E0,9.639953613E0
4.206534249E2,2.615810394E0,-7.734416199E-1,8.647667084E0
4.206633819E2,2.126777344E0,5.855822754E-1,8.734336853E0
4.206733389E2,3.290008392E0,-2.395019531E-2,8.625213776E0
4.206832949E2,4.304448853E0,-9.909393311E-1,7.705226898E0
4.206932519E2,3.931274872E0,-1.178798676E0,6.964866486E0
4.207032089E2,3.594624939E0,-9.186396790E-1,6.757547607E0
4.207131659E2,3.164269867E0,-5.897735596E-2,5.324577484E0
4.207231219E2,1.957928467E0,1.099313965E0,4.131259003E0
4.207330789E2,1.719324646E0,6.798861694E-1,4.810396729E0
4.207430359E2,2.210902405E0,-6.756948853E-1,6.201304321E0
4.207529929E2,2.897225189E0,-1.308728485E0,7.135062561E0
4.207629489E2,3.117267609E0,-7.357200623E-1,7.145540771E0
4.207729059E2,3.140619049E0,2.868035889E-1,6.573879547E0
4.207828629E2,3.238365784E0,9.569599915E-1,6.025569763E0
4.207928199E2,3.253184967E0,1.083297272E0,5.656736755E0
4.208027759E2,3.201392670E0,1.125210114E0,5.680686951E0
4.208127329E2,3.351829834E0,1.118025055E0,6.040688324E0
4.208226899E2,3.444337463E0,1.038839722E0,6.310427399E0
4.208326469E2,3.564537506E0,9.589059448E-1,6.771768036E0
4.208426029E2,3.804488525E0,7.623646545E-1,7.593110046E0
4.208525599E2,3.949087830E0,7.472460938E-1,8.081694031E0
4.208625169E2,3.939208374E0,8.798703003E-1,8.182584229E0
4.208724739E2,3.738176422E0,9.145980835E-1,8.495583344E0
4.208824299E2,3.454965363E0,9.113049316E-1,8.705446930E0
4.208923869E2,3.327580261E0,8.580157471E-1,9.086853790E0
4.209023439E2,3.502266998E0,4.709207153E-1,9.611363068E0
4.209123009E2,3.680546265E0,9.610015869E-2,1.014874557E1
4.209222569E2,3.496129761E0,-1.243913269E-1,1.074600357E1
4.209322139E2,3.028951263E0,-5.502557373E-1,1.144983994E1
4.209421709E2,2.656226349E0,-8.970845032E-1,1.222507782E1
4.209521279E2,2.483335876E0,-7.285350037E-1,1.283416122E1
4.209620839E2,2.373464355E0,-1.448986816E-1,1.279599060E1
4.209720409E2,2.390678558E0,6.692582703E-1,1.227492416E1
4.209819982E2,2.287842407E0,1.261576538E0,1.188483536E1
4.209919552E2,2.531835022E0,1.183888092E0,1.208526855E1
4.210019112E2,3.024610291E0,8.987310791E-1,1.202374649E1
4.210118682E2,3.349584503E0,7.587721252E-1,1.176628189E1
4.210218252E2,3.560944977E0,6.670129395E-1,1.158396103E1
4.210317822E2,3.634891205E0,5.189707947E-1,1.149878815E1
4.210417382E2,3.633693695E0,2.068698120E-1,1.157617722E1
4.210516952E2,3.241958313E0,-1.390608215E-1,1.165296753E1
4.210616522E2,2.721939697E0,-4.049079895E-1,1.168036057E1
4.210716092E2,2.383942566E0,-4.552033997E-1,1.142065063E1
4.210815652E2,2.030527496E0,-2.454895020E-1,1.069421127E1
4.210915222E2,1.720522156E0,-5.089416504E-3,9.860145721E0
4.211014792E2,1.326391754E0,1.071771240E-1,9.151968384E0
4.211114362E2,8.493338013E-1,2.435435486E-1,8.645122375E0
4.211213922E2,5.231620789E-1,6.502478027E-1,8.482111359E0
4.211313492E2,3.951782227E-1,1.074465637E0,8.548423462E0
4.211413062E2,2.938389587E-1,1.009351044E0,8.710686035E0
4.211512632E2,1.486408997E-1,3.954776001E-1,9.290879517E0
4.211612192E2,-1.655557251E-1,-2.838098145E-1,9.673932953E0
4.211711762E2,-3.665876770E-1,-6.896159363E-1,1.010952713E1
4.211811332E2,-4.282594299E-1,-7.854167175E-1,1.003827530E1
4.211910902E2,-2.624043274E-1,-5.848338318E-1,9.748028870E0
4.212010462E2,-3.921844482E-2,-1.043330383E-1,9.461225281E0
4.212110032E2,2.016307068E-1,3.966751099E-1,9.083710327E0
4.212209602E2,5.152285767E-1,8.074209595E-1,8.441695404E0
4.212309172E2,8.571176147E-1,1.052910461E0,7.940238190E0
4.212408732E2,1.150058441E0,1.082548828E0,7.652985535E0
4.212508302E2,1.305884399E0,9.979747009E-1,7.748337250E0
4.212607872E2,1.406924286E0,8.894503784E-1,8.275091858E0
4.212707442E2,1.441951447E0,8.167016602E-1,8.752299500E0
4.212807012E2,1.456321564E0,7.304809570E-1,9.019344177E0
4.212906572E2,1.338366852E0,5.709127808E-1,9.266629944E0
4.213006142E2,1.312021637E0,3.275189209E-1,9.808203735E0
4.213105712E2,1.332528992E0,-1.513352966E-1,1.051084259E1
4.213205282E2,1.116528168E0,-7.240443420E-1,1.107352249E1
4.213304842E2,9.066645813E-1,-1.190025330E0,1.149414780E1
4.213404412E2,9.626481628E-1,-1.622476044E0,1.178005325E1
4.213503982E2,1.065484314E0,-1.821412354E0,1.200308945E1
4.213603552E2,1.126557312E0,-1.874551849E0,1.237491623E1
4.213703112E2,1.147962799E0,-1.897903290E0,1.279359558E1
4.213802682E2,1.140927429E0,-1.831142120E0,1.308384201E1
4.213902252E2,1.017284546E0,-1.652413788E0,1.343785583E1
4.214001822E2,8.795709229E-1,-1.697769470E0,1.383348312E1
4.214101382E2,7.482939148E-1,-1.711391144E0,1.406100998E1
4.214200952E2,6.613247681E-1,-1.615141296E0,1.421683594E1
4.214300522E2,6.110293579E-1,-1.452130280E0,1.412672333E1
4.214400092E2,3.761677551E-1,-1.255888367E0,1.393736710E1
4.214499652E2,3.746708679E-1,-1.122515717E0,1.379411499E1
4.214599222E2,6.978488159E-1,-1.080602875E0,1.335103638E1
4.214698792E2,9.842033386E-1,-1.059197388E0,1.259900024E1
4.214798362E2,1.259929962E0,-1.033750305E0,1.201880676E1
4.214897932E2,1.488654327E0,-1.070573730E0,1.159578644E1
4.214997492E2,1.431772614E0,-1.169368286E0,1.107337280E1
4.215097062E2,1.097966766E0,-1.131497040E0,1.077414505E1
4.215196632E2,5.909710693E-1,-9.563612366E-1,1.053000275E1
4.215296202E2,7.694000244E-2,-7.447013855E-1,1.025008484E1
4.215395762E2,-3.218307495E-1,-5.466632080E-1,9.848619690E0
4.215495332E2,-5.565426636E-1,-3.836521912E-1,9.375303955E0
4.215594902E2,-5.929170227E-1,-2.067201233E-1,8.628656616E0
4.215694472E2,-5.525010681E-1,-8.217910767E-2,7.993527374E0
4.215794042E2,-5.938151550E-1,-1.871109009E-2,7.667655029E0
4.215893602E2,-7.318281555E-1,1.002914429E-1,7.457192688E0
4.215993172E2,-8.556207275E-1,3.376977539E-1,7.408693542E0
4.216092742E2,-9.418414307E-1,5.715115356E-1,7.506589966E0
4.216192312E2,-1.089284821E0,7.267387390E-1,7.698341217E0
4.216291872E2,-1.267264709E0,7.837701416E-1,7.776478729E0
4.216391442E2,-1.369352417E0,7.346722412E-1,7.623347168E0
4.216491012E2,-1.391206970E0,8.089178467E-1,7.518565063E0
4.216590582E2,-1.372944946E0,1.150956573E0,7.380102997E0
4.216690152E2,-1.306333466E0,1.562750244E0,7.257058868E0
4.216789712E2,-1.180894318E0,1.881437531E0,7.109914856E0
4.216889282E2,-9.746232605E-1,2.061812439E0,6.930138702E0
4.216988852E2,-7.752378845E-1,2.201771393E0,6.753056946E0
4.217088422E2,-6.587800598E-1,2.352358246E0,6.505471802E0
4.217187982E2,-5.477110291E-1,2.508782959E0,6.331683197E0
4.217287552E2,-3.963757324E-1,2.588267670E0,6.403683472E0
4.217387122E2,-3.189866638E-1,2.599644012E0,6.653214569E0
4.217486692E2,-3.233276367E-1,2.471061401E0,7.217840424E0
4.217586262E2,-4.138893127E-1,2.331102448E0,7.767647095E0
4.217685822E2,-4.251159668E-1,2.249222717E0,8.247998199E0
4.217785392E2,-2.906954956E-1,2.072739716E0,8.678652649E0
4.217884962E2,-1.537303162E-1,1.689386902E0,9.000333710E0
4.217984532E2,2.888992310E-2,1.209933929E0,9.256600800E0
4.218084092E2,3.035687256E-1,7.548802185E-1,9.557325439E0
4.218183662E2,5.357359314E-1,4.793032837E-1,9.748627625E0
4.218283232E2,8.222401428E-1,5.622308350E-1,1.010099487E1
4.218382802E2,1.073567505E0,5.893244934E-1,1.025262955E1
4.218482372E2,1.190474396E0,3.803590393E-1,1.064361649E1
4.218581932E2,1.088087311E0,2.401007080E-1,1.116812576E1
4.218681502E2,1.050665131E0,2.121089172E-1,1.159997772E1
4.218781072E2,1.156495056E0,1.682501221E-1,1.174667267E1
4.218880642E2,1.295106812E0,-6.885681152E-3,1.177256882E1
4.218980202E2,1.344504089E0,-2.436932373E-1,1.198482742E1
4.219079772E2,1.399888916E0,-3.676354980E-1,1.191147995E1
4.219179342E2,1.383722534E0,-1.748364258E-1,1.149145340E1
4.219278912E2,1.670226746E0,2.204914856E-1,1.141750717E1
4.219378482E2,2.105371857E0,5.075944519E-1,1.128637985E1
4.219478042E2,2.551444244E0,7.384144592E-1,1.081336349E1
4.219577612E2,3.064427490E0,1.040486298E0,1.032208511E1
4.219677182E2,3.318898315E0,1.273401947E0,9.868378601E0
4.219776751E2,3.303031311E0,1.235830078E0,9.348210297E0
4.219876321E2,3.183729401E0,1.028511200E0,9.129664764E0
4.219975881E2,2.963537292E0,8.146060181E-1,9.159752197E0
4.220075451E2,2.561772766E0,5.083428955E-1,9.433083801E0
4.220175021E2,1.751807098E0,1.496887207E-1,9.773326263E0
4.220274591E2,8.890013123E-1,-1.375639343E-1,9.761351166E0
4.220374161E2,3.224295044E-1,-4.376898193E-1,9.501042480E0
4.220473721E2,-8.367599487E-2,-6.655160522E-1,9.251361694E0
4.220573291E2,-4.218228149E-1,-7.020401001E-1,9.128167877E0
4.220672861E2,-7.813751221E-1,-4.293072510E-1,9.094637604E0
4.220772431E2,-9.719288635E-1,-6.616241455E-2,9.009315033E0
4.220872001E2,-8.047265625E-1,5.358856201E-2,8.807983704E0
4.220971561E2,-5.192701721E-1,-1.805245972E-1,8.510851593E0
4.221071131E2,-3.830534363E-1,-6.010002136E-1,8.237819366E0
4.221170701E2,-3.418890381E-1,-9.743238831E-1,8.203690338E0
4.221270271E2,-3.772155762E-1,-1.134790192E0,8.411607971E0
4.221369831E2,-3.725752258E-1,-1.044827271E0,8.553213501E0
4.221469401E2,-3.769161987E-1,-7.035369873E-1,8.637488251E0
4.221568971E2,-3.496728516E-1,-3.115022278E-1,8.637188873E0
4.221668541E2,-4.995112610E-1,4.370910645E-2,8.458909607E0
4.221768111E2,-7.625143433E-1,1.670526123E-1,8.317154388E0
4.221867671E2,-7.521858215E-1,4.490661621E-2,8.142317963E0
4.221967241E2,-6.984475708E-1,-4.760101318E-2,8.090525665E0
4.222066811E2,-8.421487427E-1,5.897735596E-2,8.184230804E0
4.222166381E2,-9.972262573E-1,3.113525391E-1,8.525371399E0
4.222265951E2,-1.085841980E0,4.810995483E-1,8.767717438E0
4.222365511E2,-1.212778015E0,6.177653503E-1,8.595725098E0
4.222465081E2,-1.404080200E0,6.494993591E-1,8.388705597E0
4.222564651E2,-1.668580170E0,5.860313416E-1,8.415799255E0
4.222664221E2,-2.044448547E0,5.384303284E-1,8.759933624E0
4.222763791E2,-2.335892487E0,4.721182251E-1,9.413175201E0
4.222863351E2,-2.578837280E0,4.164340210E-1,9.716294861E0
4.222962921E2,-2.659669189E0,3.367996216E-1,1.011222153E1
4.223062491E2,-2.761607208E0,1.604663086E-1,1.033226395E1
4.223162061E2,-2.774330750E0,-1.121168518E-1,1.046698380E1
4.223261631E2,-2.681673431E0,-3.785627747E-1,1.070424042E1
4.223361191E2,-2.609373779E0,-5.465135193E-1,1.104118973E1
4.223460761E2,-2.650388489E0,-6.842271423E-1,1.144415176E1
4.223560331E2,-2.796185303E0,-8.089178467E-1,1.200907700E1
4.223659901E2,-3.114423523E0,-8.291258240E-1,1.246727417E1
4.223759471E2,-3.487447815E0,-7.092251587E-1,1.287547531E1
4.223859031E2,-3.791914673E0,-6.403683472E-1,1.327723984E1
4.223958601E2,-3.810925140E0,-7.430548096E-1,1.387255188E1
4.224058171E2,-3.437152405E0,-9.274713135E-1,1.444256653E1
4.224157741E2,-2.883453827E0,-1.192120972E0,1.474523712E1
4.224257311E2,-2.534230042E0,-1.607507172E0,1.460438004E1
4.224356871E2,-2.121687927E0,-2.088007965E0,1.442355606E1
4.224456441E2,-1.735790405E0,-2.479893036E0,1.437086563E1
4.224556011E2,-1.650168457E0,-2.710114288E0,1.429078217E1
4.224655581E2,-1.939516754E0,-2.794838104E0,1.414977539E1
4.224755151E2,-2.540367279E0,-2.788401489E0,1.403436539E1
4.224854711E2,-3.315006409E0,-2.753074951E0,1.370909180E1
4.224954281E2,-4.003125458E0,-2.659968567E0,1.303414536E1
4.225053851E2,-4.247716827E0,-2.429747314E0,1.225217148E1
4.225153421E2,-4.071682892E0,-1.962269440E0,1.138981476E1
4.225252991E2,-3.780837708E0,-1.434017944E0,1.052057236E1
4.225352561E2,-3.466790771E0,-1.052461395E0,9.621691589E0
4.225452121E2,-3.202739868E0,-7.206015015E-1,8.886719971E0
4.225551691E2,-2.882705383E0,-5.191204834E-1,8.500074005E0
4.225651261E2,-2.701432343E0,-3.555107117E-1,8.304730225E0
4.225750831E2,-2.750081177E0,-5.433700562E-2,8.510552216E0
4.225850401E2,-2.720891876E0,3.115022278E-1,8.410410461E0
4.225949961E2,-2.542313232E0,5.318440247E-1,7.638765106E0
4.226049531E2,-2.229763184E0,3.454815674E-1,7.253765717E0
4.226149101E2,-1.948498077E0,9.849517822E-2,6.912026367E0
4.226248671E2,-1.702409821E0,1.448986816E-1,6.338568878E0
4.226348241E2,-1.459165649E0,3.490740967E-1,6.152954865E0
4.226447801E2,-1.187480621E0,5.893244934E-1,6.195915527E0
4.226547371E2,-8.812174988E-1,9.181906128E-1,6.218069458E0
4.226646941E2,-8.152047729E-1,1.137185211E0,6.082152100E0
4.226746511E2,-8.773255920E-1,1.220861206E0,5.953719177E0
4.226846081E2,-9.024732971E-1,1.321751404E0,5.920787659E0
4.226945641E2,-8.637039185E-1,1.679507446E0,5.778283997E0
4.227045211E2,-6.773414612E-1,1.994302826E0,5.899082794E0
4.227144781E2,-5.526507568E-1,1.915416870E0,6.330934753E0
4.227244351E2,-3.845503235E-1,1.620380402E0,6.648424530E0
4.227343921E2,-3.436853027E-1,1.430126038E0,6.892117767E0
4.227443481E2,-2.290237427E-1,1.394350433E0,7.154671783E0
4.227543051E2,-1.119671631E-1,1.475481720E0,7.497908020E0
4.227642621E2,-1.212478638E-1,1.580413513E0,7.745792542E0
4.227742191E2,-2.845582581E-1,1.635648651E0,7.960595856E0
4.227841761E2,-5.962101746E-1,1.717977448E0,8.202792206E0
4.227941321E2,-9.653425598E-1,1.846560059E0,8.517437897E0
4.228040891E2,-1.219663696E0,1.925146637E0,8.753197632E0
4.228140461E2,-1.275198212E0,1.764530640E0,8.723409576E0
4.228240031E2,-1.315464478E0,1.690135345E0,8.888366547E0
4.228339601E2,-1.426084442E0,1.819017334E0,9.331594849E0
4.228439171E2,-1.825453949E0,1.908680878E0,9.765542450E0
4.228538731E2,-2.345023499E0,1.929936676E0,1.003138962E1
4.228638301E2,-2.613415375E0,1.999392242E0,1.016760635E1
4.228737871E2,-2.591111755E0,2.110311584E0,1.000279907E1
4.228837441E2,-2.469414825E0,2.280956726E0,9.704170074E0
4.228937011E2,-2.043999481E0,2.395468597E0,9.727072449E0
4.229036571E2,-1.883982239E0,2.171234894E0,9.908345490E0
4.229136141E2,-2.174528046E0,1.599274292E0,9.875563660E0
4.229235711E2,-2.548600159E0,1.037043457E0,9.962832184E0
4.229335281E2,-2.928360443E0,5.830375671E-1,1.008707382E1
4.229434851E2,-3.504512329E0,2.350112915E-2,1.000878662E1
4.229534421E2,-4.009711761E0,-5.219645691E-1,9.849368134E0
4.229633981E2,-4.351600800E0,-7.803273010E-1,9.499545593E0
4.229733551E2,-4.599784698E0,-6.740483093E-1,9.000333710E0
4.229833107E2,-4.746928711E0,-3.706292725E-1,8.424930267E0
4.229932677E2,-4.838238831E0,-1.401086426E-1,7.795040131E0
4.230032247E2,-4.815785522E0,-7.499404907E-2,7.144492950E0
4.230131807E2,-4.729564819E0,-1.820214844E-1,6.278843079E0
4.230231377E2,-4.430037689E0,-4.903802490E-1,5.505551147E0
4.230330947E2,-4.359085236E0,-7.649093628E-1,5.102738800E0
4.230430517E2,-4.540058899E0,-1.090182953E0,5.118755493E0
4.230530087E2,-4.565805359E0,-1.538800049E0,5.091512146E0
4.230629647E2,-4.675227814E0,-1.730551300E0,5.046455841E0
4.230729217E2,-4.649780731E0,-1.733245697E0,5.181624756E0
4.230828787E2,-4.721182251E0,-1.587897949E0,5.273234253E0
4.230928357E2,-5.033133545E0,-1.370849304E0,4.985532532E0
4.231027927E2,-5.262007599E0,-1.615290985E0,5.226082306E0
4.231127497E2,-5.350773010E0,-1.825004883E0,5.172194366E0
4.231227057E2,-5.549709320E0,-1.682501221E0,4.835245056E0
4.231326627E2,-5.794001312E0,-1.600322113E0,4.962929535E0
4.231426197E2,-6.086193695E0,-1.790576477E0,5.058880005E0
4.231525767E2,-6.427933044E0,-2.062261505E0,5.163512421E0
4.231625337E2,-6.951843567E0,-2.247576141E0,5.432353363E0
4.231724897E2,-7.162455597E0,-2.328258362E0,5.798791351E0
4.231824467E2,-7.140301666E0,-2.297272797E0,6.393654327E0
4.231924037E2,-7.441325684E0,-2.321971436E0,6.901548157E0
4.232023607E2,-7.914791107E0,-2.215692444E0,7.201374664E0
4.232123177E2,-8.524772644E0,-2.284998322E0,7.488777008E0
4.232222747E2,-8.774303741E0,-2.491119690E0,7.874524841E0
4.232322307E2,-8.360863495E0,-2.296674042E0,8.451275482E0
4.232421877E2,-8.163274384E0,-2.064057770E0,8.638236694E0
4.232521447E2,-8.511300659E0,-1.980232086E0,8.544980621E0
4.232621017E2,-9.048084412E0,-2.193987579E0,8.461604004E0
4.232720587E2,-9.767338715E0,-2.569855957E0,8.078400879E0
4.232820147E2,-1.043899200E1,-3.120560760E0,7.947872314E0
4.232919717E2,-1.089180038E1,-3.698508911E0,7.581134949E0
4.233019287E2,-1.106244553E1,-4.199816437E0,7.549550629E0
4.233118857E2,-1.139834702E1,-4.728666687E0,7.035669250E0
4.233218427E2,-1.191282715E1,-5.446274414E0,6.554270325E0
4.233317997E2,-1.225995529E1,-6.514303436E0,6.363117828E0
4.233417557E2,-1.159937897E1,-7.368576965E0,6.491850128E0
4.233517127E2,-1.016820511E1,-7.459587708E0,6.896758118E0
4.233616697E2,-8.619226227E0,-6.920858002E0,7.741601257E0
4.233716267E2,-7.388186188E0,-6.026767273E0,8.739575958E0
4.233815837E2,-7.096143494E0,-5.005141754E0,9.080566864E0
4.233915397E2,-7.749235382E0,-4.302951965E0,8.800349579E0
4.234014967E2,-8.975934448E0,-4.148323517E0,8.320597229E0
4.234114537E2,-1.019095779E1,-4.404141541E0,7.668253784E0
4.234214107E2,-1.099104401E1,-4.763095093E0,7.193441162E0
4.234313677E2,-1.137843842E1,-5.205275574E0,6.522087250E0
4.234413247E2,-1.127754822E1,-5.727539520E0,5.999972992E0
4.234512807E2,-1.077564194E1,-6.273903351E0,5.720204773E0
4.234612377E2,-1.001956421E1,-6.722221069E0,5.661826172E0
4.234711947E2,-9.069789276E0,-6.893914032E0,5.765859833E0
4.234811517E2,-8.154592438E0,-6.639742584E0,5.942492523E0
4.234911087E2,-7.331603851E0,-6.133645020E0,6.193520508E0
4.235010657E2,-6.541546783E0,-5.617967377E0,6.482270050E0
4.235110217E2,-6.096372528E0,-4.946763153E0,6.451434174E0
4.235209787E2,-5.997128906E0,-4.153712311E0,6.420448608E0
4.235309357E2,-5.972430267E0,-3.533851318E0,6.219416656E0
4.235408927E2,-5.959706726E0,-3.175496521E0,5.786816254E0
4.235508497E2,-5.839806061E0,-2.999761963E0,5.433401184E0
4.235608057E2,-5.497917023E0,-2.832260284E0,5.233417053E0
4.235707627E2,-5.157225494E0,-2.617606659E0,4.994962921E0
4.235807197E2,-4.830155640E0,-2.419119415E0,4.705914001E0
4.235906767E2,-4.642895050E0,-2.261347504E0,4.578828278E0
4.236006337E2,-4.606371002E0,-1.997146912E0,4.348008270E0
4.236105907E2,-4.693639526E0,-1.773961029E0,4.116140442E0
4.236205467E2,-4.787494354E0,-1.660347290E0,3.683540039E0
4.236305037E2,-4.764891357E0,-1.628613281E0,3.483855286E0
4.236404607E2,-4.717739410E0,-1.595532074E0,3.302731934E0
4.236504177E2,-4.727169800E0,-1.427581329E0,3.100951538E0
4.236603747E2,-4.802912292E0,-1.301393738E0,3.100502472E0
4.236703317E2,-4.793930969E0,-1.322350159E0,3.266207886E0
4.236802877E2,-4.777165833E0,-1.366208954E0,3.532803497E0
4.236902447E2,-4.913981323E0,-1.260828094E0,3.719465332E0
4.237002017E2,-5.207670593E0,-1.089733887E0,4.079915771E0
4.237101587E2,-5.443280640E0,-1.054856415E0,4.526287537E0
4.237201157E2,-5.738317108E0,-1.134490814E0,4.773573303E0
4.237300717E2,-6.244714050E0,-1.368304596E0,4.932991791E0
4.237400287E2,-6.819219360E0,-1.803449707E0,5.135670319E0
4.237499857E2,-7.461234283E0,-2.421963501E0,5.374573517E0
4.237599427E2,-8.171806641E0,-3.056643677E0,5.626948700E0
4.237698997E2,-8.924890594E0,-3.658542023E0,5.986051941E0
4.237798567E2,-9.655970306E0,-4.331392822E0,6.293362885E0
4.237898127E2,-1.026834686E1,-5.016817474E0,6.430627441E0
4.237997697E2,-1.036609360E1,-5.818550262E0,6.606661377E0
4.238097267E2,-9.839039612E0,-6.258186035E0,6.679410095E0
4.238196837E2,-9.299411774E0,-6.082152100E0,6.972799988E0
4.238296407E2,-9.018895111E0,-5.580694885E0,7.404352570E0
4.238395967E2,-9.174721069E0,-5.088967438E0,7.836054840E0
4.238495537E2,-9.755662994E0,-4.945415955E0,7.925718384E0
4.238595107E2,-1.039393570E1,-5.121150513E0,7.689359894E0
4.238694677E2,-1.078522202E1,-5.464835815E0,7.237599335E0
4.238794247E2,-1.081890198E1,-5.877228241E0,6.701264648E0
4.238893817E2,-1.060918808E1,-6.350244598E0,6.283782806E0
4.238993377E2,-1.032358200E1,-6.835086365E0,6.104006653E0
4.239092947E2,-1.009201355E1,-7.159162445E0,6.352489929E0
4.239192517E2,-1.001297791E1,-7.326215057E0,6.990612946E0
4.239292087E2,-9.870773621E0,-7.355404358E0,7.573351135E0
4.239391657E2,-9.358688507E0,-7.150929565E0,8.113577728E0
4.239491227E2,-8.813671875E0,-6.770570526E0,8.628207550E0
4.239590787E2,-8.294401703E0,-6.214177551E0,8.634793854E0
4.239690357E2,-7.660020905E0,-5.622757416E0,8.403375092E0
4.239789934E2,-6.867568817E0,-5.047503662E0,7.742649078E0
4.239889504E2,-6.295308838E0,-4.505480804E0,7.045099640E0
4.239989074E2,-5.853128357E0,-4.008364563E0,6.426585846E0
4.240088634E2,-5.677693176E0,-3.643573151E0,5.875881042E0
4.240188204E2,-5.683680725E0,-3.147804108E0,5.719306641E0
4.240287774E2,-5.775888977E0,-2.597248993E0,5.425467682E0
4.240387344E2,-6.152056732E0,-1.935325470E0,4.941823425E0
4.240486914E2,-6.565197601E0,-1.330133972E0,4.636907501E0
4.240586484E2,-6.825356598E0,-1.228046265E0,4.543202362E0
4.240686044E2,-6.847510529E0,-1.396446075E0,4.341421967E0
4.240785614E2,-6.649172974E0,-1.363215179E0,3.877536621E0
4.240885184E2,-6.232738953E0,-1.401385803E0,3.497626648E0
